,,pr
2191,False,35.76338477432728
2191,True,390.4224938247353
2192,False,31.97635794058442
2192,True,669.7514378931373
2193,False,32.7574641443789
2193,True,798.0155216529965
2194,False,74.03836701996624
2194,True,377.5619859807193
2195,False,27.327160164717867
2195,True,347.6181192789227
2196,False,14.91623749025166
2196,True,559.0757758822292
2197,False,27.582573937256672
2197,True,474.22393150627613
2198,False,68.36657118983567
2198,True,729.894479457289
2199,False,31.813069246709347
2199,True,598.4434196725488
2200,False,48.80637377500534
2200,True,457.9569343943149
2201,False,16.058906307443976
2201,True,428.68996881879866
2202,False,30.019365437328815
2202,True,850.9945480618626
2203,False,26.893457025289536
2203,True,478.6611911840737
2204,False,20.81666816957295
2204,True,374.20801604166627
2205,False,90.80614722333848
2205,True,583.0892947968096
2206,False,46.961505990475416
2206,True,435.18576566129923
2207,False,98.50388634949923
2207,True,744.6205236017704
2208,False,15.870014252141118
2208,True,636.0731831286103
2209,False,32.436034083366394
2209,True,735.0003534927964
2210,False,16.58271469641885
2210,True,513.6325464583933
2211,False,62.20406563952565
2211,True,1058.5854935925454
2212,False,36.06428587809205
2212,True,801.8507704138756
2213,False,69.26819449290633
2213,True,576.6437189653516
2214,False,49.23002428840846
2214,True,860.0854361895472
2215,False,53.22028314694762
2215,True,1287.383807497099
2216,False,37.302661780267954
2216,True,308.79043182358146
2217,False,20.393756311386824
2217,True,400.87763727642596
2218,False,32.61880315840664
2218,True,652.8878399636596
2219,False,44.0288410987705
2219,True,617.154533858411
2220,False,37.65424154698849
2220,True,681.8074892275035
2221,False,49.027086468417686
2221,True,325.7684615906328
2222,False,47.82152194529772
2222,True,466.43059719353914
2223,False,35.058302851397855
2223,True,574.1352458484471
2224,False,98.52531049400568
2224,True,187.0068676304072
2225,False,58.050934877251066
2225,True,939.7500727325678
2226,False,123.02786693908274
2226,True,367.6265892572701
2227,False,136.02560937870294
2227,True,485.7025040779263
2228,False,41.879057697951794
2228,True,552.8881535399705
2229,False,26.03009794839113
2229,True,441.546233324334
2230,False,10.014938889071345
2230,True,492.8679827135056
2231,False,74.61631977930665
2231,True,263.90231153927743
2232,False,81.60547292791307
2232,True,509.56373680382967
2233,False,79.05629393644631
2233,True,538.621478760615
2234,False,17.361304443329573
2234,True,1126.195781165734
2235,False,31.060840375721455
2235,True,793.2571261189878
2236,False,20.645931316539645
2236,True,525.9473792044446
2237,False,42.94220698066056
2237,True,745.6546823959798
2238,False,182.1211216505617
2238,True,414.5419164095074
2239,False,91.33442337624729
2239,True,478.4259643871337
2240,False,20.938885118816703
2240,True,500.0638801138848
2241,False,9.775785589594566
2241,True,591.1123087629676
2242,False,26.922952942550182
2242,True,354.4901952613145
2243,False,88.85802361183283
2243,True,556.861804286018
2244,False,49.59608232602477
2244,True,937.4588522594422
2245,False,40.8278928603977
2245,True,374.95736572891474
2246,False,56.17697476409376
2246,True,293.2842935901135
2247,False,6.14085509441793
2247,True,445.62575756572187
2248,False,38.53648379445076
2248,True,1375.747436285019
2249,False,71.06887875124812
2249,True,849.2740283254534
2250,False,90.36210542544723
2250,True,573.4048497397453
2251,False,26.42797662410885
2251,True,519.315500697121
2252,False,78.26855177991092
2252,True,364.0700278803706
2253,False,11.12816333770752
2253,True,715.3211590368301
2254,False,38.55536445043981
2254,True,1065.4448282439262
2255,False,3.936282964423299
2255,True,685.6265567243099
2256,False,38.56374048627913
2256,True,506.9284576456994
2257,False,35.83722137846053
2257,True,397.4217693787068
2258,False,65.80494130030274
2258,True,911.9867250323296
2259,False,9.392341179773211
2259,True,606.6420399583876
