,,pr
2162,True,272.0929128190619
2163,False,71.90888437417016
2163,True,280.4859319527168
2164,False,131.13513715961744
2164,True,254.3989338213578
2165,False,66.44300635653053
2165,True,315.4401397390757
2166,False,60.53520847053733
2166,True,251.03108054318
2167,False,36.0245764710271
2167,True,377.05110342940316
2168,False,83.58184618227824
2168,True,448.5719081014395
2169,False,130.7294261700008
2169,True,549.4726925971918
2170,False,111.75734772350552
2170,True,403.695117157622
2171,False,48.87019862471789
2171,True,298.99664269178174
2172,False,114.16664794487588
2172,True,256.39813520538155
2173,False,42.152803507997305
2173,True,321.42178618814796
2174,False,99.32271465368103
2174,True,358.47127059241757
2175,False,37.73027213392197
2175,True,470.55543903261423
2176,False,60.497271855638246
2176,True,339.4958680844866
2177,False,125.61555541578855
2177,True,368.49673300021095
2178,False,61.89519969611865
2178,True,314.5791746908799
2179,False,55.52378712973223
2179,True,351.33409125264734
2180,False,87.68936448395834
2180,True,474.9745808338048
2181,False,117.50522076326888
2181,True,348.5317551589105
2182,False,115.30835111771012
2182,True,294.52796930418117
2183,False,37.12072692273978
2183,True,328.53717111283913
2184,False,138.39923906298282
2184,True,484.7621786990203
2185,False,96.71593745988503
2185,True,457.72518815647345
2186,False,73.06558229211078
2186,True,412.5105623854324
2187,False,76.00691941843252
2187,True,304.3455513063236
2188,False,59.570009081016906
2188,True,394.67824454186484
2189,False,94.57928313495358
2189,True,545.5646840971895
2190,False,62.25492356388713
2190,True,387.42243018059526
2191,False,112.84456610364941
2191,True,403.2648260355927
2192,False,77.52136760973372
2192,True,427.13843701203587
2193,False,118.72727936897718
2193,True,566.8286763655487
2194,False,25.242873140268784
2194,True,397.47700141888345
2195,False,63.5866703280044
2195,True,518.3895663649309
2196,False,124.38025492228917
2196,True,332.70003986544907
2197,False,97.58995598967886
2197,True,423.7120010278886
2198,False,64.34093802981806
2198,True,421.97340270504355
2199,False,48.642128218125436
2199,True,562.7407141670119
2200,False,41.086498662207305
2200,True,389.7596935086767
2201,False,118.95824124731007
2201,True,341.73403991153464
2202,False,51.74737315718403
2202,True,313.1796228059102
2203,False,47.19404423958622
2203,True,349.8884313303279
2204,False,111.03243289817328
2204,True,286.07915875618346
2205,False,77.7081847510999
2205,True,357.37576333922334
2206,False,156.51447678246768
2206,True,462.06959800911136
2207,False,78.63202924891084
2207,True,384.8307839361951
2208,False,75.01112425452447
2208,True,305.710113918758
2209,False,80.16611980492598
2209,True,432.24336639395915
2210,False,113.08737351182572
2210,True,515.7265568326693
2211,False,86.4864100854902
2211,True,356.6822562221205
2212,False,42.92176300805295
2212,True,445.89440002455376
2213,False,80.59621219726978
2213,True,467.65249845193466
2214,False,98.11188090607175
2214,True,274.34853667218704
2215,False,90.51710102503421
2215,True,329.42208713502623
2216,False,103.84810758278036
2216,True,405.5919578036992
2217,False,99.23702580599638
2217,True,310.3523805155419
2218,False,68.29589124154154
2218,True,635.8815688930918
2219,False,96.74403980143325
2219,True,303.57163728622254
2220,False,39.163236940294155
2220,True,390.20540274214
2221,False,48.8387053621409
2221,True,474.728949960263
2222,False,78.70962716006034
2222,True,463.9263260818552
2223,False,89.10522428486729
2223,True,409.2955014319159
2224,False,105.37175215431489
2224,True,491.11316210764926
2225,False,56.222072749369545
2225,True,487.17144350521266
2226,False,120.65076666312962
2226,True,402.5175096146995
2227,False,73.55606004311994
2227,True,382.9179891035892
2228,False,41.067936617582745
2228,True,360.2941354882205
2229,False,79.6787215463155
2229,True,380.11748251738027
2230,False,81.52537209534785
2230,True,276.9099748256849
2231,False,71.33072229153186
2231,True,483.9606131601613
2232,False,94.8366371641896
2232,True,343.97851953981444
2233,False,70.9140318846039
2233,True,305.13575801742263
2234,False,62.483108069136506
2234,True,560.6009822920896
2235,False,93.99395902873948
2235,True,504.4986950000748
2236,False,96.63838138294523
2236,True,531.2921963370172
2237,False,124.53445744977216
2237,True,322.82084333128296
2238,False,133.01950198292616
2238,True,439.37529460235965
2239,False,110.98835059328849
2239,True,364.9203927547205
2240,False,104.24394704214137
2240,True,303.0409644328756
2241,False,46.04510101903543
2241,True,450.681863212958
2242,False,62.99145538287121
2242,True,442.47787431813776
2243,False,72.41708153560467
2243,True,402.78989776270464
2244,False,119.96613301998877
2244,True,435.676039889222
2245,False,167.1969995561085
2245,True,373.7141998048173
2246,False,83.68869421137788
2246,True,547.2754825023003
2247,False,66.72305384345236
2247,True,319.8383786191698
2248,False,99.05153695726767
2248,True,408.61344519944396
2249,False,70.5193200163194
2249,True,336.5328947547823
2250,False,54.178637400400476
2250,True,317.2104127763305
2251,False,131.18632187506591
2251,True,500.4432172863744
2252,False,56.20066062765545
2252,True,396.7360194772482
2253,False,111.34606729319785
2253,True,331.1063745757565
2254,False,30.730558111463324
2254,True,412.69638320663944
2255,False,51.65806008189975
2255,True,357.2222021059133
2256,False,103.99491558709997
2256,True,346.20692622702336
2257,False,96.80368290246406
2257,True,443.81521100294776
2258,False,148.30518155358732
2258,True,299.63450357172405
2259,False,55.08433458835498
2259,True,433.0838402034715
2260,False,63.0421227106126
2260,True,427.51891293155495
2261,False,58.53432572748716
2261,True,469.3929840781493
2262,False,105.9403812578239
2262,True,427.9100988409482
2263,False,152.22456669944222
2263,True,478.3250653417781
2264,False,73.36734663040261
2264,True,431.07274513458833
2265,False,78.24129255386651
2265,True,354.41198055341374
2266,False,71.65002479960094
2266,True,346.0108818282606
2267,False,75.95905377456802
2267,True,457.8102439510985
2268,False,81.90114616500068
2268,True,238.4667349368101
2269,False,131.43553158715804
2269,True,390.2455675517558
2270,False,96.23897029232467
2270,True,359.07973657012917
2271,False,131.02955262875184
2271,True,330.8349304134026
2272,False,48.31611096087727
2272,True,263.32591396349017
2273,False,61.99943449173588
2273,True,399.61443493666593
2274,False,104.43317703466164
2274,True,490.6090664619114
2275,False,36.68680111854883
2275,True,419.45431228377856
2276,False,113.93101975954778
2276,True,286.7986740413471
2277,False,97.24974656764971
2277,True,355.5562021181686
2278,False,58.78483364576823
2278,True,469.59812238346785
2279,False,84.58520435051469
2279,True,456.8133848486468
2280,False,102.38510382478125
2280,True,408.8647827738896
2281,False,116.86223416618304
2281,True,479.94097205082653
2282,False,62.41899929882493
2282,True,296.0667052451754
2283,False,80.64786647446454
2283,True,327.32960086577805
2284,False,62.76295096722606
2284,True,287.8769693314098
2285,False,95.5101343840397
2285,True,417.28234628099017
2286,False,106.19834396056831
2286,True,641.4592639775947
2287,False,92.61552463831322
2287,True,382.2153942877776
2288,False,43.50534713307752
2288,True,319.84081013069954
2289,False,144.64359436678933
2289,True,311.12720500677824
2290,False,89.43753554236764
2290,True,554.6417079807725
2291,False,114.52970600112167
2291,True,435.6604391767178
2292,False,172.66544764206628
2292,True,426.4607369201258
2293,False,147.75065729245398
2293,True,463.0754625366535
2294,False,75.76690707865055
2294,True,293.9400113027659
2295,False,32.524903184321374
2295,True,395.4887957428582
2296,False,50.406299511450925
2296,True,412.01810254351585
2297,False,79.59500426222803
2297,True,463.5159110126551
2298,False,62.214065587249934
2298,True,483.50353841960896
2299,False,93.68333411839558
2299,True,399.6386748505756
2300,False,101.11180049279938
2300,True,518.3874329086393
2301,False,65.05596632341621
2301,True,561.7138518719003
2302,False,69.16034848363779
2302,True,431.12418099772185
2303,False,130.96846333264693
2303,True,499.035500746686
2304,False,171.0988025271945
2304,True,515.8756026823539
2305,False,73.60390738758724
2305,True,348.6229533038568
2306,False,65.05306710168952
2306,True,274.51142499921843
2307,False,179.45200680633207
2307,True,387.3988811450545
2308,False,117.9692936898391
2308,True,532.8485278703738
2309,False,67.51522435588413
2309,True,412.0279520197073
2310,False,130.24864207036444
2310,True,347.35101062979084
2311,False,75.02670163848961
2311,True,509.22710608283523
2312,False,60.70896328019444
2312,True,419.947008357849
2313,False,78.93204690335551
2313,True,407.6046375237638
2314,False,82.50748638974983
2314,True,480.44967285823077
2315,False,67.5907389351778
2315,True,360.8631480834447
2316,False,56.187098652662826
2316,True,434.42873694584705
2317,False,73.36737639270723
2317,True,371.44487173645757
2318,False,98.94496364504448
2318,True,523.9895630220417
2319,False,74.26913264635004
2319,True,412.2322568233358
2320,False,61.05897562692917
2320,True,305.4133969824761
2321,False,93.44745178459561
2321,True,321.8856055580545
2322,False,55.108345371809264
2322,True,546.8503710231744
2323,False,52.47890487798941
2323,True,494.26285906811245
2324,False,94.14949064694156
2324,True,298.73680751770735
2325,False,58.87213503574458
2325,True,573.4590466017835
2326,False,74.90459481586988
2326,True,452.8051031564246
2327,False,65.9556168522613
2327,True,340.69648298900574
2328,False,108.65003120925394
2328,True,502.688103960827
2329,False,62.33928633146206
2329,True,407.82714632805437
2330,False,48.99714042330743
2330,True,276.05045707023237
2331,False,85.20959941815818
2331,True,350.0848050985951
2332,False,71.43563633378562
2332,True,327.39517859736225
2333,False,54.483384805644164
2333,True,469.76460473961197
2334,False,130.60769594740123
2334,True,396.6609227587469
2335,False,113.37239142885664
2335,True,280.49886887019966
2336,False,62.7638579611812
2336,True,408.17808927968144
2337,False,171.1775738884171
2337,True,358.2273371721385
2338,False,118.63219294100418
